,pais,Edad,Educacion,Corrupcion,Democracia,Sexo,Satisfaccion,Economia,Soborno,Educacion_Niveles,Gini,Cor.politic,PIB
20335,Paraguay,71,5,2,3,Mujer,3,3,0,Básica,48.29999924,0.687013745,4812.919922
20336,Paraguay,21,14,2,2,Mujer,1,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20337,Paraguay,52,6,4,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20338,Paraguay,43,6,3,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20339,Paraguay,53,2,4,1,Hombre,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20340,Paraguay,51,6,4,2,Mujer,3,3,0,Básica,48.29999924,0.687013745,4812.919922
20341,Paraguay,26,12,4,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20342,Paraguay,40,6,4,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20343,Paraguay,25,4,5,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20344,Paraguay,34,12,5,3,Mujer,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20345,Paraguay,33,9,5,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20346,Paraguay,40,5,1,2,Mujer,2,2,0,Básica,48.29999924,0.687013745,4812.919922
20347,Paraguay,22,12,4,4,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20348,Paraguay,19,13,3,3,Mujer,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20349,Paraguay,35,12,4,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20350,Paraguay,20,12,3,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20351,Paraguay,52,11,3,3,Hombre,4,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20352,Paraguay,22,16,4,2,Hombre,1,1,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20353,Paraguay,46,3,2,3,Mujer,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20354,Paraguay,30,6,3,3,Mujer,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20355,Paraguay,40,7,4,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20356,Paraguay,36,9,4,3,Mujer,2,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20357,Paraguay,28,6,4,3,Hombre,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20358,Paraguay,32,10,2,3,Hombre,1,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20359,Paraguay,41,6,4,3,Mujer,4,3,0,Básica,48.29999924,0.687013745,4812.919922
20360,Paraguay,54,1,5,3,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20361,Paraguay,22,6,5,3,Hombre,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20362,Paraguay,19,9,3,3,Mujer,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20363,Paraguay,34,6,4,2,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20364,Paraguay,35,7,4,4,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20365,Paraguay,32,8,4,4,Hombre,4,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20366,Paraguay,19,9,3,4,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20367,Paraguay,29,12,4,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20368,Paraguay,33,9,4,3,Hombre,2,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20369,Paraguay,39,3,3,3,Hombre,3,3,0,Básica,48.29999924,0.687013745,4812.919922
20370,Paraguay,37,6,3,3,Hombre,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20371,Paraguay,29,6,1,3,Mujer,4,3,0,Básica,48.29999924,0.687013745,4812.919922
20372,Paraguay,42,6,3,3,Hombre,3,3,0,Básica,48.29999924,0.687013745,4812.919922
20373,Paraguay,52,3,3,2,Mujer,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20374,Paraguay,39,9,4,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20375,Paraguay,37,6,2,3,Mujer,2,1,0,Básica,48.29999924,0.687013745,4812.919922
20376,Paraguay,61,9,2,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20377,Paraguay,18,8,5,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20378,Paraguay,30,9,3,2,Hombre,2,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20379,Paraguay,31,16,2,2,Hombre,2,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20380,Paraguay,35,12,4,4,Hombre,3,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20381,Paraguay,71,6,3,2,Mujer,3,3,0,Básica,48.29999924,0.687013745,4812.919922
20382,Paraguay,36,12,4,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20383,Paraguay,28,13,4,2,Mujer,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20384,Paraguay,36,18,5,3,Mujer,2,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20385,Paraguay,32,12,4,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20386,Paraguay,45,12,5,4,Hombre,4,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20387,Paraguay,28,12,4,4,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20388,Paraguay,37,12,4,3,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20389,Paraguay,29,17,4,3,Mujer,2,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20390,Paraguay,20,9,4,2,Hombre,2,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20391,Paraguay,50,9,5,3,Mujer,4,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20392,Paraguay,18,10,5,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20393,Paraguay,19,12,4,3,Hombre,1,2,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20394,Paraguay,78,4,3,3,Mujer,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20395,Paraguay,78,0,3,2,Mujer,2,3,0,Sin estudios,48.29999924,0.687013745,4812.919922
20396,Paraguay,74,3,3,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20397,Paraguay,57,3,3,2,Mujer,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20398,Paraguay,25,9,4,2,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20399,Paraguay,24,10,5,1,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20400,Paraguay,39,9,5,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20401,Paraguay,19,11,3,2,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20402,Paraguay,49,6,4,2,Hombre,4,3,0,Básica,48.29999924,0.687013745,4812.919922
20403,Paraguay,75,2,2,2,Hombre,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20404,Paraguay,20,11,3,2,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20405,Paraguay,31,12,3,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20406,Paraguay,26,6,5,2,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20407,Paraguay,81,12,4,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20408,Paraguay,61,6,5,3,Hombre,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20409,Paraguay,40,5,1,1,Hombre,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20410,Paraguay,25,12,4,4,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20411,Paraguay,30,9,5,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20412,Paraguay,37,6,5,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20413,Paraguay,32,9,4,3,Mujer,3,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20414,Paraguay,36,5,5,4,Mujer,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20415,Paraguay,30,6,5,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20416,Paraguay,21,7,4,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20417,Paraguay,21,12,4,4,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20418,Paraguay,35,17,4,3,Mujer,3,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20419,Paraguay,41,6,4,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20420,Paraguay,20,12,5,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20421,Paraguay,40,3,2,2,Mujer,2,1,0,Básica,48.29999924,0.687013745,4812.919922
20422,Paraguay,18,12,4,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20423,Paraguay,58,6,3,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20424,Paraguay,21,11,3,3,Hombre,3,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20425,Paraguay,19,10,5,2,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20426,Paraguay,36,8,4,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20427,Paraguay,22,9,2,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20428,Paraguay,39,3,5,3,Hombre,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20429,Paraguay,40,4,1,1,Hombre,1,1,0,Básica,48.29999924,0.687013745,4812.919922
20430,Paraguay,26,12,4,3,Hombre,2,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20431,Paraguay,19,9,5,2,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20432,Paraguay,57,4,5,3,Mujer,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20433,Paraguay,51,8,5,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20434,Paraguay,48,6,5,4,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20435,Paraguay,30,9,2,2,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20436,Paraguay,21,6,3,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20437,Paraguay,54,9,5,3,Hombre,3,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20438,Paraguay,45,5,3,3,Hombre,2,1,0,Básica,48.29999924,0.687013745,4812.919922
20439,Paraguay,73,9,3,2,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20440,Paraguay,18,8,1,1,Hombre,1,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20441,Paraguay,27,12,4,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20442,Paraguay,42,9,2,2,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20443,Paraguay,34,6,5,3,Mujer,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20444,Paraguay,73,6,5,3,Hombre,3,3,1,Básica,48.29999924,0.687013745,4812.919922
20445,Paraguay,20,9,4,1,Hombre,1,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20446,Paraguay,50,9,4,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20447,Paraguay,40,6,4,3,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20448,Paraguay,31,12,4,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20449,Paraguay,18,7,4,3,Hombre,3,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20450,Paraguay,28,12,3,3,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20451,Paraguay,22,9,5,2,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20452,Paraguay,21,12,4,2,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20453,Paraguay,57,6,5,2,Mujer,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20454,Paraguay,63,10,1,2,Hombre,2,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20455,Paraguay,39,12,5,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20456,Paraguay,26,12,4,2,Hombre,2,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20457,Paraguay,21,12,3,2,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20458,Paraguay,47,6,3,2,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20459,Paraguay,34,13,5,3,Mujer,3,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20460,Paraguay,46,3,3,4,Mujer,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20461,Paraguay,31,3,4,3,Mujer,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20462,Paraguay,18,12,4,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20463,Paraguay,58,5,4,3,Mujer,4,3,0,Básica,48.29999924,0.687013745,4812.919922
20464,Paraguay,37,13,4,2,Mujer,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20465,Paraguay,41,15,4,2,Mujer,2,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20466,Paraguay,34,3,5,3,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20467,Paraguay,31,10,4,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20468,Paraguay,18,12,4,2,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20469,Paraguay,21,12,4,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20470,Paraguay,22,15,4,3,Mujer,2,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20471,Paraguay,37,15,2,2,Hombre,2,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20472,Paraguay,49,11,3,2,Mujer,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20473,Paraguay,50,6,3,2,Mujer,2,2,0,Básica,48.29999924,0.687013745,4812.919922
20474,Paraguay,21,12,4,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20475,Paraguay,22,12,4,4,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20476,Paraguay,77,3,5,1,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20477,Paraguay,21,12,4,3,Hombre,2,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20478,Paraguay,37,12,4,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20479,Paraguay,28,12,3,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20480,Paraguay,18,11,4,2,Hombre,2,2,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20481,Paraguay,44,9,4,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20482,Paraguay,36,9,4,3,Hombre,4,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20483,Paraguay,53,12,4,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20484,Paraguay,33,12,3,2,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20485,Paraguay,46,8,4,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20486,Paraguay,29,11,4,3,Mujer,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20487,Paraguay,40,6,3,4,Mujer,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20488,Paraguay,31,9,4,4,Mujer,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20489,Paraguay,53,5,3,2,Mujer,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20490,Paraguay,31,9,4,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20491,Paraguay,38,6,5,3,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20492,Paraguay,24,11,4,2,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20493,Paraguay,56,6,3,2,Hombre,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20494,Paraguay,38,15,4,2,Mujer,1,1,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20495,Paraguay,26,10,5,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20496,Paraguay,20,12,2,2,Mujer,3,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20497,Paraguay,29,17,4,3,Hombre,2,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20498,Paraguay,28,12,4,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20499,Paraguay,21,15,3,3,Mujer,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20500,Paraguay,35,6,5,1,Hombre,2,1,1,Básica,48.29999924,0.687013745,4812.919922
20501,Paraguay,22,7,3,4,Hombre,1,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20502,Paraguay,27,14,4,2,Hombre,2,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20503,Paraguay,27,13,4,3,Mujer,2,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20504,Paraguay,19,12,5,1,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20505,Paraguay,18,10,5,3,Hombre,2,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20506,Paraguay,55,7,3,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20507,Paraguay,24,9,3,3,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20508,Paraguay,46,18,5,4,Hombre,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20509,Paraguay,54,3,3,3,Hombre,3,1,1,Básica,48.29999924,0.687013745,4812.919922
20510,Paraguay,22,12,4,2,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20511,Paraguay,47,14,4,3,Mujer,1,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20512,Paraguay,41,17,4,3,Hombre,2,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20513,Paraguay,45,12,4,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20514,Paraguay,35,15,2,3,Hombre,1,1,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20515,Paraguay,27,10,5,2,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20516,Paraguay,18,11,4,3,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20517,Paraguay,21,13,5,4,Hombre,1,3,1,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20518,Paraguay,37,6,3,4,Mujer,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20519,Paraguay,36,12,4,4,Mujer,3,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20520,Paraguay,33,16,5,3,Hombre,2,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20521,Paraguay,35,18,3,3,Hombre,2,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20522,Paraguay,42,17,4,3,Hombre,2,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20523,Paraguay,40,15,3,4,Hombre,1,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20524,Paraguay,22,9,3,2,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20525,Paraguay,30,12,5,4,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20526,Paraguay,28,12,5,4,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20527,Paraguay,59,6,3,3,Hombre,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20528,Paraguay,81,3,5,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20529,Paraguay,40,16,3,2,Hombre,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20530,Paraguay,22,9,4,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20531,Paraguay,33,12,4,2,Hombre,3,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20532,Paraguay,38,6,5,4,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20533,Paraguay,25,14,3,2,Mujer,2,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20534,Paraguay,30,12,5,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20535,Paraguay,27,5,5,3,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20536,Paraguay,25,11,5,2,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20537,Paraguay,21,16,3,2,Mujer,1,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20538,Paraguay,20,12,5,2,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20539,Paraguay,44,9,4,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20540,Paraguay,47,5,5,4,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20541,Paraguay,18,8,4,3,Mujer,2,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20542,Paraguay,22,6,3,3,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20543,Paraguay,44,12,5,3,Mujer,1,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20544,Paraguay,40,12,4,2,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20545,Paraguay,20,12,5,1,Hombre,2,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20546,Paraguay,30,14,4,3,Hombre,2,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20547,Paraguay,36,12,3,2,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20548,Paraguay,34,12,4,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20549,Paraguay,34,12,3,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20550,Paraguay,18,12,4,3,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20551,Paraguay,36,12,4,3,Hombre,2,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20552,Paraguay,19,6,5,1,Hombre,1,1,1,Básica,48.29999924,0.687013745,4812.919922
20553,Paraguay,44,6,4,3,Hombre,2,3,0,Básica,48.29999924,0.687013745,4812.919922
20554,Paraguay,25,9,5,2,Hombre,2,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20555,Paraguay,35,8,3,3,Mujer,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20556,Paraguay,30,18,4,3,Mujer,2,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20557,Paraguay,38,12,5,2,Mujer,1,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20558,Paraguay,37,12,4,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20559,Paraguay,21,12,5,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20560,Paraguay,44,16,3,2,Hombre,1,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20561,Paraguay,65,6,3,2,Hombre,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20562,Paraguay,51,12,2,2,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20563,Paraguay,23,12,3,2,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20564,Paraguay,31,12,3,3,Hombre,1,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20565,Paraguay,20,12,4,3,Hombre,2,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20566,Paraguay,20,13,4,2,Mujer,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20567,Paraguay,31,15,4,3,Hombre,2,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20568,Paraguay,47,5,2,2,Hombre,1,2,0,Básica,48.29999924,0.687013745,4812.919922
20569,Paraguay,33,7,4,2,Hombre,1,1,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20570,Paraguay,32,18,5,3,Mujer,2,1,1,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20571,Paraguay,19,12,4,3,Hombre,2,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20572,Paraguay,18,11,3,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20573,Paraguay,40,11,5,2,Hombre,2,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20574,Paraguay,20,12,4,3,Mujer,2,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20575,Paraguay,44,7,3,2,Hombre,3,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20576,Paraguay,35,12,4,2,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20577,Paraguay,18,12,4,4,Mujer,1,1,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20578,Paraguay,22,9,4,3,Hombre,1,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20579,Paraguay,23,12,4,3,Hombre,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20580,Paraguay,30,7,5,3,Hombre,1,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20581,Paraguay,60,12,4,4,Hombre,1,2,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20582,Paraguay,24,12,5,4,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20583,Paraguay,27,15,5,2,Hombre,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20584,Paraguay,28,18,5,3,Hombre,1,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20585,Paraguay,24,12,4,3,Hombre,2,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20586,Paraguay,18,8,3,3,Hombre,2,2,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20587,Paraguay,20,14,4,3,Mujer,1,2,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20588,Paraguay,49,9,3,3,Mujer,1,3,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20589,Paraguay,18,9,4,2,Hombre,1,1,0,Media/secundaria,48.29999924,0.687013745,4812.919922
20590,Paraguay,21,10,4,3,Hombre,2,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20591,Paraguay,18,12,4,3,Hombre,1,3,1,Media/secundaria,48.29999924,0.687013745,4812.919922
20592,Paraguay,52,5,2,1,Mujer,1,3,0,Básica,48.29999924,0.687013745,4812.919922
20593,Paraguay,24,15,5,3,Mujer,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
20594,Paraguay,32,14,4,3,Mujer,1,3,0,Educación superior/postgrados,48.29999924,0.687013745,4812.919922
